,,,-1.1360E-3,-459.999979E-3,,,,,-1.1360E-3,-479.999989E-3,,,,,-1.1360E-3,500.000000E-3,,,,,-1.1360E-3,12.1600,
,,,-1.1350E-3,-459.999979E-3,,,,,-1.1350E-3,-479.999989E-3,,,,,-1.1350E-3,479.999989E-3,,,,,-1.1350E-3,12.1600,
,,,-1.1340E-3,-459.999979E-3,,,,,-1.1340E-3,-479.999989E-3,,,,,-1.1340E-3,459.999979E-3,,,,,-1.1340E-3,12.1600,
,,,-1.1330E-3,-479.999989E-3,,,,,-1.1330E-3,-479.999989E-3,,,,,-1.1330E-3,479.999989E-3,,,,,-1.1330E-3,12.1600,
,,,-1.1320E-3,-459.999979E-3,,,,,-1.1320E-3,-459.999979E-3,,,,,-1.1320E-3,479.999989E-3,,,,,-1.1320E-3,12.1600,
,,,-1.1310E-3,-459.999979E-3,,,,,-1.1310E-3,-479.999989E-3,,,,,-1.1310E-3,479.999989E-3,,,,,-1.1310E-3,12.1600,
,,,-1.1300E-3,-459.999979E-3,,,,,-1.1300E-3,-479.999989E-3,,,,,-1.1300E-3,459.999979E-3,,,,,-1.1300E-3,12.1600,
,,,-1.1290E-3,-439.999998E-3,,,,,-1.1290E-3,-459.999979E-3,,,,,-1.1290E-3,459.999979E-3,,,,,-1.1290E-3,12.1600,
,,,-1.1280E-3,-459.999979E-3,,,,,-1.1280E-3,-439.999998E-3,,,,,-1.1280E-3,459.999979E-3,,,,,-1.1280E-3,12.1600,
,,,-1.1270E-3,-439.999998E-3,,,,,-1.1270E-3,-439.999998E-3,,,,,-1.1270E-3,459.999979E-3,,,,,-1.1270E-3,12.2000,
,,,-1.1260E-3,-439.999998E-3,,,,,-1.1260E-3,-419.999987E-3,,,,,-1.1260E-3,459.999979E-3,,,,,-1.1260E-3,12.2000,
,,,-1.1250E-3,-419.999987E-3,,,,,-1.1250E-3,-419.999987E-3,,,,,-1.1250E-3,459.999979E-3,,,,,-1.1250E-3,12.2000,
