"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
9.672300,-1.541,-0.916,1.419,0.525,9.672300,0.686,1.326,-1.585,0.525,9.672300,0.339,1.678,-0.799,0.520,9.672300,0.501,-0.491,0.066,0.530,9.672300,0.540,2.391,0.110,0.525,9.672300,-0.442,1.707,1.643,0.525,9.672300,1.966,1.038,2.977,0.525,9.672300,0.339,1.028,-3.924,0.525,9.672300,1.165,2.337,-0.335,0.525,9.672300,0.183,1.326,1.292,0.520,9.672300,1.531,0.799,1.814,0.525,9.672300,-0.276,-0.813,-1.731,0.525,9.672300,-1.468,-0.926,3.880,0.525,9.672300,1.140,2.567,-0.886,0.525,9.672300,1.404,2.913,3.324,0.525,9.672300,-0.896,-0.281,0.042,0.530,9.672300,-0.652,-0.847,-1.394,0.520,9.672300,0.637,0.173,-0.413,0.530,9.672300,-0.007,-0.066,-3.197,0.520,9.672300,0.383,2.405,0.012,0.525,9.672300,0.554,1.819,-0.784,0.525,9.672300,-1.096,-0.081,0.618,0.525,9.672300,1.140,0.100,2.200,0.520,9.672300,0.144,-0.764,-0.696,0.520,9.672300,-0.452,-2.718,2.684,0.525,9.672300,-0.784,-1.834,-0.129,0.520,9.672300,-0.515,-0.989,-2.342,0.520,9.672300,0.339,1.184,-1.932,0.520,9.672300,-1.175,0.286,0.989,0.525,9.672300,-1.394,-3.709,-1.907,0.525
9.675600,-1.512,-0.750,1.424,0.525,9.675600,0.716,1.399,-1.570,0.525,9.675600,0.383,1.692,-0.813,0.525,9.675600,0.462,-0.496,-0.022,0.525,9.675600,0.603,2.381,0.159,0.530,9.675600,-0.364,1.756,1.531,0.525,9.675600,1.922,0.637,3.040,0.520,9.675600,0.359,1.106,-3.963,0.530,9.675600,1.209,2.352,-0.193,0.520,9.675600,0.227,1.306,1.248,0.525,9.675600,1.497,0.589,1.839,0.530,9.675600,-0.295,-0.842,-1.790,0.525,9.675600,-1.438,-0.579,3.871,0.520,9.675600,1.189,2.625,-0.720,0.530,9.675600,1.453,2.586,3.534,0.520,9.675600,-0.872,-0.266,-0.027,0.525,9.675600,-0.657,-0.906,-1.433,0.525,9.675600,0.618,0.198,-0.476,0.525,9.675600,-0.007,-0.061,-3.270,0.525,9.675600,0.452,2.396,0.037,0.525,9.675600,0.598,1.849,-0.769,0.520,9.675600,-1.057,-0.022,0.540,0.525,9.675600,1.096,-0.076,2.132,0.525,9.675600,0.110,-0.750,-0.774,0.525,9.675600,-0.530,-2.625,2.713,0.520,9.675600,-0.818,-1.829,-0.100,0.525,9.675600,-0.530,-1.067,-2.391,0.520,9.675600,0.369,1.228,-1.961,0.525,9.675600,-1.111,0.374,0.882,0.525,9.675600,-1.482,-3.866,-1.639,0.525
9.678900,-1.482,-0.593,1.409,0.525,9.678900,0.745,1.473,-1.560,0.520,9.678900,0.432,1.722,-0.823,0.520,9.678900,0.427,-0.496,-0.110,0.525,9.678900,0.667,2.366,0.217,0.525,9.678900,-0.286,1.795,1.433,0.530,9.678900,1.873,0.247,3.050,0.520,9.678900,0.388,1.194,-3.998,0.525,9.678900,1.248,2.347,-0.046,0.520,9.678900,0.266,1.282,1.204,0.525,9.678900,1.458,0.388,1.834,0.525,9.678900,-0.310,-0.872,-1.853,0.520,9.678900,-1.404,-0.247,3.832,0.520,9.678900,1.238,2.669,-0.554,0.530,9.678900,1.482,2.234,3.724,0.520,9.678900,-0.852,-0.261,-0.095,0.530,9.678900,-0.667,-0.960,-1.473,0.520,9.678900,0.603,0.212,-0.535,0.525,9.678900,-0.012,-0.066,-3.353,0.525,9.678900,0.520,2.391,0.066,0.525,9.678900,0.642,1.883,-0.740,0.525,9.678900,-1.013,0.027,0.457,0.525,9.678900,1.053,-0.242,2.063,0.520,9.678900,0.081,-0.745,-0.862,0.525,9.678900,-0.598,-2.518,2.752,0.520,9.678900,-0.857,-1.824,-0.076,0.520,9.678900,-0.549,-1.140,-2.420,0.520,9.678900,0.403,1.287,-1.990,0.525,9.678900,-1.062,0.452,0.764,0.525,9.678900,-1.570,-3.998,-1.331,0.530
9.682200,-1.448,-0.442,1.380,0.525,9.682200,0.764,1.551,-1.531,0.530,9.682200,0.481,1.741,-0.828,0.520,9.682200,0.393,-0.491,-0.193,0.525,9.682200,0.730,2.352,0.281,0.520,9.682200,-0.212,1.819,1.346,0.525,9.682200,1.810,-0.129,3.006,0.520,9.682200,0.422,1.292,-4.027,0.525,9.682200,1.287,2.337,0.110,0.525,9.682200,0.305,1.263,1.160,0.520,9.682200,1.419,0.193,1.810,0.525,9.682200,-0.330,-0.906,-1.912,0.520,9.682200,-1.350,0.066,3.753,0.520,9.682200,1.292,2.694,-0.369,0.520,9.682200,1.502,1.863,3.880,0.525,9.682200,-0.833,-0.261,-0.159,0.525,9.682200,-0.676,-1.023,-1.507,0.525,9.682200,0.589,0.232,-0.593,0.530,9.682200,-0.012,-0.061,-3.431,0.525,9.682200,0.589,2.386,0.120,0.530,9.682200,0.691,1.907,-0.711,0.525,9.682200,-0.979,0.066,0.369,0.525,9.682200,1.004,-0.393,1.971,0.520,9.682200,0.051,-0.735,-0.940,0.525,9.682200,-0.667,-2.400,2.791,0.525,9.682200,-0.886,-1.814,-0.042,0.525,9.682200,-0.574,-1.228,-2.454,0.525,9.682200,0.437,1.341,-2.010,0.525,9.682200,-1.004,0.515,0.657,0.525,9.682200,-1.658,-4.115,-1.004,0.525
9.685500,-1.409,-0.291,1.341,0.525,9.685500,0.794,1.629,-1.502,0.525,9.685500,0.525,1.770,-0.818,0.520,9.685500,0.364,-0.491,-0.281,0.525,9.685500,0.784,2.327,0.359,0.520,9.685500,-0.134,1.839,1.267,0.530,9.685500,1.731,-0.486,2.923,0.525,9.685500,0.452,1.394,-4.046,0.525,9.685500,1.326,2.303,0.266,0.525,9.685500,0.335,1.228,1.126,0.520,9.685500,1.370,0.007,1.766,0.520,9.685500,-0.349,-0.945,-1.966,0.520,9.685500,-1.292,0.374,3.656,0.525,9.685500,1.346,2.708,-0.173,0.525,9.685500,1.512,1.482,4.002,0.525,9.685500,-0.813,-0.256,-0.227,0.525,9.685500,-0.686,-1.087,-1.536,0.530,9.685500,0.574,0.256,-0.657,0.525,9.685500,-0.012,-0.071,-3.509,0.525,9.685500,0.652,2.376,0.168,0.525,9.685500,0.735,1.941,-0.667,0.525,9.685500,-0.945,0.100,0.281,0.520,9.685500,0.950,-0.530,1.873,0.525,9.685500,0.022,-0.730,-1.013,0.530,9.685500,-0.730,-2.269,2.835,0.520,9.685500,-0.921,-1.805,-0.002,0.525,9.685500,-0.598,-1.316,-2.479,0.525,9.685500,0.471,1.404,-2.029,0.525,9.685500,-0.950,0.569,0.535,0.520,9.685500,-1.751,-4.193,-0.647,0.525
9.688800,-1.365,-0.159,1.272,0.525,9.688800,0.828,1.702,-1.463,0.525,9.688800,0.569,1.800,-0.808,0.525,9.688800,0.330,-0.476,-0.369,0.530,9.688800,0.838,2.298,0.437,0.525,9.688800,-0.066,1.844,1.194,0.525,9.688800,1.643,-0.813,2.801,0.525,9.688800,0.491,1.507,-4.056,0.525,9.688800,1.360,2.254,0.422,0.525,9.688800,0.364,1.199,1.087,0.520,9.688800,1.326,-0.164,1.697,0.520,9.688800,-0.374,-0.989,-2.020,0.525,9.688800,-1.223,0.657,3.529,0.525,9.688800,1.394,2.703,0.027,0.525,9.688800,1.497,1.096,4.081,0.525,9.688800,-0.789,-0.261,-0.295,0.525,9.688800,-0.711,-1.155,-1.556,0.530,9.688800,0.564,0.281,-0.711,0.525,9.688800,-0.017,-0.066,-3.587,0.525,9.688800,0.711,2.361,0.237,0.530,9.688800,0.779,1.971,-0.618,0.525,9.688800,-0.906,0.125,0.193,0.530,9.688800,0.896,-0.657,1.775,0.520,9.688800,0.002,-0.730,-1.092,0.520,9.688800,-0.784,-2.122,2.874,0.520,9.688800,-0.955,-1.790,0.037,0.525,9.688800,-0.628,-1.414,-2.493,0.525,9.688800,0.505,1.468,-2.044,0.520,9.688800,-0.896,0.608,0.418,0.520,9.688800,-1.839,-4.232,-0.261,0.520
9.692100,-1.321,-0.032,1.204,0.525,9.692100,0.857,1.780,-1.414,0.525,9.692100,0.618,1.834,-0.789,0.525,9.692100,0.305,-0.466,-0.452,0.530,9.692100,0.896,2.259,0.530,0.520,9.692100,0.002,1.849,1.136,0.525,9.692100,1.546,-1.116,2.640,0.525,9.692100,0.530,1.629,-4.061,0.525,9.692100,1.389,2.190,0.584,0.520,9.692100,0.393,1.165,1.057,0.520,9.692100,1.267,-0.325,1.619,0.520,9.692100,-0.393,-1.038,-2.068,0.520,9.692100,-1.155,0.916,3.382,0.520,9.692100,1.443,2.674,0.242,0.520,9.692100,1.477,0.706,4.120,0.525,9.692100,-0.774,-0.266,-0.364,0.525,9.692100,-0.730,-1.223,-1.575,0.525,9.692100,0.559,0.310,-0.769,0.525,9.692100,-0.012,-0.076,-3.665,0.530,9.692100,0.769,2.337,0.305,0.525,9.692100,0.813,1.995,-0.559,0.525,9.692100,-0.872,0.149,0.105,0.530,9.692100,0.838,-0.769,1.663,0.525,9.692100,-0.032,-0.725,-1.170,0.525,9.692100,-0.828,-1.966,2.913,0.520,9.692100,-0.984,-1.775,0.081,0.525,9.692100,-0.657,-1.516,-2.508,0.525,9.692100,0.540,1.541,-2.049,0.525,9.692100,-0.842,0.642,0.300,0.520,9.692100,-1.922,-4.222,0.139,0.525
9.695400,-1.277,0.085,1.126,0.525,9.695400,0.896,1.858,-1.350,0.530,9.695400,0.662,1.863,-0.759,0.520,9.695400,0.276,-0.462,-0.535,0.525,9.695400,0.940,2.210,0.618,0.525,9.695400,0.066,1.844,1.087,0.530,9.695400,1.448,-1.380,2.469,0.525,9.695400,0.569,1.761,-4.051,0.525,9.695400,1.414,2.103,0.740,0.520,9.695400,0.418,1.136,1.023,0.525,9.695400,1.204,-0.471,1.521,0.520,9.695400,-0.422,-1.087,-2.117,0.525,9.695400,-1.072,1.150,3.231,0.520,9.695400,1.482,2.625,0.457,0.520,9.695400,1.448,0.335,4.115,0.525,9.695400,-0.755,-0.281,-0.427,0.525,9.695400,-0.745,-1.297,-1.585,0.525,9.695400,0.545,0.339,-0.833,0.520,9.695400,-0.022,-0.076,-3.744,0.525,9.695400,0.828,2.317,0.393,0.525,9.695400,0.862,2.024,-0.496,0.530,9.695400,-0.838,0.164,0.017,0.530,9.695400,0.779,-0.857,1.551,0.525,9.695400,-0.056,-0.720,-1.243,0.520,9.695400,-0.862,-1.795,2.952,0.520,9.695400,-1.013,-1.756,0.129,0.525,9.695400,-0.691,-1.619,-2.508,0.525,9.695400,0.574,1.619,-2.044,0.520,9.695400,-0.784,0.667,0.188,0.525,9.695400,-2.005,-4.154,0.549,0.520
9.698700,-1.223,0.193,1.028,0.525,9.698700,0.930,1.937,-1.282,0.525,9.698700,0.706,1.897,-0.725,0.525,9.698700,0.252,-0.447,-0.613,0.520,9.698700,0.984,2.156,0.716,0.520,9.698700,0.129,1.834,1.038,0.525,9.698700,1.341,-1.619,2.278,0.525,9.698700,0.618,1.902,-4.027,0.520,9.698700,1.443,2.015,0.886,0.525,9.698700,0.447,1.096,0.989,0.525,9.698700,1.140,-0.603,1.419,0.525,9.698700,-0.442,-1.145,-2.161,0.525,9.698700,-0.984,1.360,3.074,0.520,9.698700,1.526,2.542,0.676,0.525,9.698700,1.394,-0.046,4.066,0.525,9.698700,-0.735,-0.295,-0.496,0.525,9.698700,-0.769,-1.370,-1.595,0.525,9.698700,0.545,0.374,-0.882,0.520,9.698700,-0.027,-0.081,-3.817,0.525,9.698700,0.886,2.278,0.476,0.520,9.698700,0.901,2.044,-0.422,0.525,9.698700,-0.794,0.168,-0.071,0.525,9.698700,0.716,-0.950,1.438,0.525,9.698700,-0.081,-0.720,-1.321,0.525,9.698700,-0.891,-1.619,2.977,0.520,9.698700,-1.038,-1.726,0.178,0.525,9.698700,-0.730,-1.731,-2.503,0.525,9.698700,0.613,1.697,-2.034,0.520,9.698700,-0.730,0.686,0.076,0.520,9.698700,-2.083,-4.032,0.969,0.520
9.702000,-1.170,0.286,0.926,0.530,9.702000,0.969,2.010,-1.204,0.525,9.702000,0.745,1.927,-0.681,0.525,9.702000,0.222,-0.437,-0.696,0.525,9.702000,1.028,2.088,0.818,0.520,9.702000,0.193,1.824,1.004,0.525,9.702000,1.233,-1.819,2.078,0.525,9.702000,0.667,2.044,-3.988,0.520,9.702000,1.458,1.897,1.033,0.525,9.702000,0.471,1.067,0.965,0.525,9.702000,1.077,-0.725,1.302,0.520,9.702000,-0.471,-1.204,-2.200,0.525,9.702000,-0.896,1.546,2.908,0.520,9.702000,1.560,2.440,0.886,0.520,9.702000,1.341,-0.388,3.988,0.525,9.702000,-0.720,-0.315,-0.564,0.520,9.702000,-0.789,-1.448,-1.595,0.520,9.702000,0.540,0.403,-0.935,0.525,9.702000,-0.027,-0.085,-3.895,0.525,9.702000,0.935,2.239,0.569,0.520,9.702000,0.945,2.059,-0.339,0.525,9.702000,-0.764,0.178,-0.164,0.525,9.702000,0.657,-1.018,1.321,0.520,9.702000,-0.105,-0.730,-1.394,0.525,9.702000,-0.916,-1.443,2.991,0.525,9.702000,-1.062,-1.702,0.222,0.525,9.702000,-0.769,-1.844,-2.479,0.525,9.702000,0.652,1.780,-2.010,0.520,9.702000,-0.681,0.696,-0.042,0.520,9.702000,-2.147,-3.841,1.389,0.520
9.705300,-1.116,0.369,0.823,0.530,9.705300,1.009,2.088,-1.111,0.525,9.705300,0.794,1.956,-0.632,0.525,9.705300,0.198,-0.418,-0.779,0.525,9.705300,1.062,2.020,0.911,0.520,9.705300,0.252,1.805,0.979,0.525,9.705300,1.121,-1.990,1.888,0.525,9.705300,0.720,2.210,-3.939,0.520,9.705300,1.473,1.770,1.170,0.525,9.705300,0.491,1.028,0.926,0.525,9.705300,1.009,-0.823,1.184,0.520,9.705300,-0.501,-1.277,-2.234,0.520,9.705300,-0.803,1.707,2.752,0.525,9.705300,1.590,2.313,1.087,0.520,9.705300,1.267,-0.720,3.880,0.530,9.705300,-0.706,-0.335,-0.632,0.525,9.705300,-0.823,-1.526,-1.590,0.525,9.705300,0.540,0.442,-0.994,0.520,9.705300,-0.027,-0.095,-3.973,0.525,9.705300,0.979,2.190,0.667,0.525,9.705300,0.984,2.068,-0.256,0.525,9.705300,-0.730,0.173,-0.252,0.530,9.705300,0.593,-1.077,1.209,0.525,9.705300,-0.125,-0.735,-1.463,0.525,9.705300,-0.930,-1.258,3.006,0.525,9.705300,-1.082,-1.668,0.271,0.525,9.705300,-0.808,-1.966,-2.449,0.525,9.705300,0.696,1.873,-1.976,0.525,9.705300,-0.628,0.701,-0.149,0.520,9.705300,-2.205,-3.592,1.795,0.520
9.708600,-1.062,0.437,0.711,0.525,9.708600,1.053,2.156,-1.009,0.525,9.708600,0.833,1.985,-0.569,0.525,9.708600,0.178,-0.413,-0.857,0.530,9.708600,1.096,1.932,1.004,0.520,9.708600,0.305,1.790,0.960,0.525,9.708600,0.999,-2.127,1.692,0.525,9.708600,0.774,2.381,-3.871,0.520,9.708600,1.477,1.624,1.292,0.525,9.708600,0.515,0.994,0.901,0.520,9.708600,0.945,-0.911,1.067,0.525,9.708600,-0.530,-1.350,-2.259,0.525,9.708600,-0.716,1.844,2.596,0.525,9.708600,1.614,2.161,1.282,0.520,9.708600,1.194,-1.023,3.748,0.525,9.708600,-0.691,-0.354,-0.696,0.520,9.708600,-0.842,-1.609,-1.575,0.525,9.708600,0.535,0.476,-1.043,0.520,9.708600,-0.032,-0.100,-4.051,0.525,9.708600,1.023,2.127,0.764,0.525,9.708600,1.018,2.073,-0.159,0.525,9.708600,-0.696,0.168,-0.344,0.525,9.708600,0.535,-1.126,1.101,0.530,9.708600,-0.144,-0.740,-1.526,0.530,9.708600,-0.940,-1.072,2.996,0.525,9.708600,-1.106,-1.634,0.320,0.525,9.708600,-0.852,-2.088,-2.405,0.525,9.708600,0.740,1.971,-1.932,0.520,9.708600,-0.579,0.706,-0.256,0.525,9.708600,-2.254,-3.284,2.181,0.525
9.711900,-1.009,0.501,0.598,0.525,9.711900,1.092,2.215,-0.896,0.520,9.711900,0.872,2.010,-0.505,0.520,9.711900,0.159,-0.398,-0.940,0.525,9.711900,1.126,1.839,1.101,0.525,9.711900,0.359,1.756,0.945,0.525,9.711900,0.886,-2.244,1.512,0.525,9.711900,0.842,2.562,-3.778,0.525,9.711900,1.482,1.468,1.394,0.525,9.711900,0.525,0.955,0.872,0.525,9.711900,0.877,-0.979,0.945,0.525,9.711900,-0.564,-1.429,-2.283,0.525,9.711900,-0.613,1.951,2.449,0.525,9.711900,1.634,1.990,1.458,0.520,9.711900,1.106,-1.302,3.602,0.525,9.711900,-0.681,-0.383,-0.759,0.525,9.711900,-0.872,-1.692,-1.551,0.525,9.711900,0.535,0.520,-1.096,0.520,9.711900,-0.032,-0.110,-4.125,0.530,9.711900,1.057,2.059,0.857,0.520,9.711900,1.057,2.073,-0.061,0.530,9.711900,-0.667,0.164,-0.432,0.520,9.711900,0.471,-1.165,0.994,0.525,9.711900,-0.168,-0.755,-1.600,0.525,9.711900,-0.935,-0.886,2.982,0.525,9.711900,-1.126,-1.595,0.364,0.525,9.711900,-0.901,-2.225,-2.342,0.530,9.711900,0.794,2.063,-1.878,0.525,9.711900,-0.535,0.696,-0.364,0.525,9.711900,-2.288,-2.923,2.542,0.525
9.715200,-0.945,0.549,0.486,0.520,9.715200,1.136,2.278,-0.774,0.525,9.715200,0.916,2.034,-0.432,0.525,9.715200,0.139,-0.383,-1.018,0.525,9.715200,1.150,1.736,1.184,0.520,9.715200,0.408,1.731,0.935,0.520,9.715200,0.769,-2.332,1.341,0.525,9.715200,0.906,2.757,-3.661,0.520,9.715200,1.477,1.302,1.482,0.525,9.715200,0.540,0.916,0.838,0.525,9.715200,0.808,-1.038,0.823,0.525,9.715200,-0.593,-1.512,-2.298,0.525,9.715200,-0.520,2.044,2.317,0.525,9.715200,1.643,1.795,1.624,0.520,9.715200,1.009,-1.551,3.446,0.525,9.715200,-0.672,-0.413,-0.823,0.520,9.715200,-0.906,-1.775,-1.521,0.520,9.715200,0.535,0.559,-1.150,0.520,9.715200,-0.037,-0.115,-4.208,0.520,9.715200,1.092,1.976,0.960,0.525,9.715200,1.096,2.063,0.042,0.530,9.715200,-0.637,0.149,-0.525,0.525,9.715200,0.408,-1.199,0.886,0.525,9.715200,-0.188,-0.774,-1.668,0.525,9.715200,-0.935,-0.701,2.952,0.525,9.715200,-1.140,-1.551,0.408,0.525,9.715200,-0.950,-2.352,-2.274,0.530,9.715200,0.838,2.171,-1.805,0.520,9.715200,-0.496,0.686,-0.466,0.530,9.715200,-2.298,-2.518,2.850,0.525
9.718500,-0.891,0.589,0.374,0.520,9.718500,1.179,2.322,-0.632,0.520,9.718500,0.955,2.054,-0.349,0.530,9.718500,0.120,-0.369,-1.096,0.525,9.718500,1.170,1.619,1.272,0.525,9.718500,0.462,1.697,0.926,0.520,9.718500,0.657,-2.400,1.189,0.530,9.718500,0.979,2.962,-3.524,0.525,9.718500,1.468,1.126,1.565,0.530,9.718500,0.554,0.877,0.808,0.525,9.718500,0.745,-1.087,0.701,0.525,9.718500,-0.628,-1.595,-2.303,0.525,9.718500,-0.427,2.117,2.195,0.525,9.718500,1.643,1.585,1.761,0.525,9.718500,0.911,-1.770,3.280,0.525,9.718500,-0.657,-0.437,-0.886,0.525,9.718500,-0.940,-1.853,-1.477,0.525,9.718500,0.535,0.603,-1.194,0.520,9.718500,-0.042,-0.129,-4.281,0.525,9.718500,1.121,1.888,1.053,0.525,9.718500,1.131,2.049,0.154,0.520,9.718500,-0.608,0.134,-0.608,0.525,9.718500,0.354,-1.219,0.789,0.525,9.718500,-0.212,-0.789,-1.736,0.520,9.718500,-0.926,-0.520,2.908,0.520,9.718500,-1.155,-1.502,0.447,0.525,9.718500,-1.004,-2.488,-2.186,0.530,9.718500,0.891,2.264,-1.726,0.525,9.718500,-0.452,0.676,-0.559,0.525,9.718500,-2.298,-2.078,3.099,0.530
9.721800,-0.838,0.618,0.256,0.525,9.721800,1.219,2.357,-0.496,0.520,9.721800,0.994,2.068,-0.261,0.525,9.721800,0.105,-0.354,-1.175,0.525,9.721800,1.184,1.507,1.341,0.525,9.721800,0.505,1.663,0.926,0.520,9.721800,0.549,-2.449,1.048,0.525,9.721800,1.048,3.172,-3.358,0.525,9.721800,1.453,0.945,1.614,0.530,9.721800,0.564,0.842,0.774,0.525,9.721800,0.676,-1.121,0.584,0.520,9.721800,-0.667,-1.687,-2.298,0.530,9.721800,-0.339,2.171,2.093,0.525,9.721800,1.639,1.365,1.873,0.525,9.721800,0.813,-1.956,3.118,0.525,9.721800,-0.657,-0.471,-0.950,0.530,9.721800,-0.969,-1.941,-1.429,0.520,9.721800,0.540,0.647,-1.243,0.525,9.721800,-0.046,-0.139,-4.359,0.525,9.721800,1.145,1.785,1.145,0.525,9.721800,1.160,2.020,0.261,0.525,9.721800,-0.584,0.120,-0.696,0.525,9.721800,0.295,-1.238,0.691,0.525,9.721800,-0.232,-0.808,-1.805,0.525,9.721800,-0.901,-0.344,2.850,0.525,9.721800,-1.165,-1.448,0.491,0.525,9.721800,-1.062,-2.625,-2.078,0.530,9.721800,0.940,2.361,-1.629,0.520,9.721800,-0.413,0.667,-0.662,0.525,9.721800,-2.283,-1.614,3.294,0.525
9.725100,-0.789,0.637,0.149,0.520,9.725100,1.263,2.381,-0.339,0.525,9.725100,1.033,2.068,-0.164,0.525,9.725100,0.085,-0.344,-1.258,0.525,9.725100,1.194,1.370,1.404,0.525,9.725100,0.545,1.624,0.930,0.520,9.725100,0.437,-2.484,0.916,0.525,9.725100,1.131,3.387,-3.158,0.525,9.725100,1.429,0.769,1.648,0.525,9.725100,0.574,0.803,0.745,0.525,9.725100,0.608,-1.150,0.466,0.525,9.725100,-0.701,-1.785,-2.288,0.525,9.725100,-0.247,2.215,2.000,0.525,9.725100,1.624,1.131,1.961,0.525,9.725100,0.711,-2.112,2.967,0.525,9.725100,-0.647,-0.510,-1.004,0.520,9.725100,-1.013,-2.024,-1.365,0.525,9.725100,0.540,0.696,-1.282,0.525,9.725100,-0.046,-0.154,-4.437,0.525,9.725100,1.170,1.678,1.233,0.520,9.725100,1.194,1.985,0.379,0.520,9.725100,-0.554,0.100,-0.774,0.525,9.725100,0.242,-1.253,0.603,0.525,9.725100,-0.256,-0.833,-1.868,0.520,9.725100,-0.882,-0.173,2.791,0.525,9.725100,-1.175,-1.399,0.525,0.525,9.725100,-1.116,-2.757,-1.956,0.525,9.725100,0.994,2.464,-1.516,0.520,9.725100,-0.369,0.652,-0.755,0.525,9.725100,-2.244,-1.140,3.416,0.525
9.728400,-0.735,0.652,0.027,0.520,9.728400,1.306,2.396,-0.178,0.520,9.728400,1.067,2.063,-0.061,0.530,9.728400,0.071,-0.335,-1.336,0.520,9.728400,1.199,1.238,1.458,0.525,9.728400,0.579,1.585,0.935,0.525,9.728400,0.335,-2.508,0.803,0.525,9.728400,1.219,3.607,-2.928,0.520,9.728400,1.404,0.589,1.658,0.530,9.728400,0.584,0.774,0.711,0.525,9.728400,0.545,-1.170,0.354,0.525,9.728400,-0.750,-1.888,-2.274,0.530,9.728400,-0.159,2.239,1.922,0.525,9.728400,1.604,0.891,2.024,0.525,9.728400,0.603,-2.249,2.821,0.525,9.728400,-0.642,-0.549,-1.062,0.525,9.728400,-1.048,-2.107,-1.292,0.525,9.728400,0.554,0.740,-1.326,0.525,9.728400,-0.051,-0.164,-4.515,0.520,9.728400,1.184,1.560,1.311,0.525,9.728400,1.219,1.932,0.491,0.525,9.728400,-0.535,0.076,-0.862,0.525,9.728400,0.188,-1.258,0.510,0.525,9.728400,-0.271,-0.857,-1.927,0.525,9.728400,-0.852,-0.017,2.708,0.525,9.728400,-1.184,-1.336,0.554,0.525,9.728400,-1.184,-2.894,-1.805,0.525,9.728400,1.048,2.557,-1.389,0.515,9.728400,-0.335,0.642,-0.842,0.530,9.728400,-2.200,-0.667,3.465,0.525
9.731700,-0.686,0.662,-0.081,0.520,9.731700,1.341,2.386,-0.012,0.525,9.731700,1.101,2.059,0.042,0.525,9.731700,0.056,-0.325,-1.409,0.520,9.731700,1.194,1.106,1.502,0.525,9.731700,0.618,1.536,0.940,0.520,9.731700,0.227,-2.523,0.711,0.525,9.731700,1.311,3.822,-2.669,0.525,9.731700,1.370,0.413,1.648,0.525,9.731700,0.589,0.735,0.676,0.530,9.731700,0.486,-1.184,0.247,0.525,9.731700,-0.794,-2.005,-2.244,0.525,9.731700,-0.066,2.249,1.853,0.525,9.731700,1.570,0.657,2.059,0.525,9.731700,0.501,-2.357,2.684,0.530,9.731700,-0.642,-0.593,-1.121,0.525,9.731700,-1.087,-2.186,-1.209,0.520,9.731700,0.554,0.789,-1.370,0.525,9.731700,-0.051,-0.178,-4.593,0.520,9.731700,1.199,1.438,1.380,0.525,9.731700,1.248,1.868,0.603,0.525,9.731700,-0.510,0.051,-0.950,0.525,9.731700,0.129,-1.263,0.427,0.530,9.731700,-0.300,-0.891,-1.990,0.520,9.731700,-0.823,0.134,2.630,0.530,9.731700,-1.184,-1.277,0.579,0.525,9.731700,-1.248,-3.021,-1.634,0.525,9.731700,1.101,2.650,-1.248,0.520,9.731700,-0.300,0.628,-0.935,0.525,9.731700,-2.137,-0.198,3.446,0.525
