"Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4","Time","Potential 1","Potential 2","Potential 3","Potential 4"
5.148000,-1.502,-3.768,-1.277,0.520,5.148000,-0.930,-1.248,-0.696,0.525,5.148000,-1.219,-1.639,-0.139,0.525,5.148000,0.706,2.420,0.305,0.520,5.148000,0.882,2.161,-1.336,0.525,5.148000,0.706,2.190,-0.027,0.525,5.148000,-1.038,0.125,1.761,0.520,5.148000,-0.857,0.291,0.144,0.525,5.148000,-1.687,-2.479,0.882,0.525,5.148000,0.408,0.759,-1.756,0.525,5.148000,-0.579,-0.256,-0.886,0.525,5.148000,-0.984,-0.379,0.286,0.525,5.148000,0.945,-0.188,1.292,0.525,5.148000,-0.120,0.882,-1.111,0.515,5.148000,1.067,1.985,0.632,0.520,5.148000,-0.989,-1.966,-1.404,0.525,5.148000,0.339,1.009,-1.853,0.520,5.148000,-0.813,-1.726,-1.497,0.520,5.148000,-0.662,-0.447,-0.901,0.520,5.148000,-0.945,-6.874,3.187,0.525,5.148000,-0.125,-0.701,-1.614,0.520,5.148000,-1.878,-2.869,1.243,0.525,5.148000,-1.399,-2.015,0.212,0.525,5.148000,0.164,0.706,-1.018,0.530,5.148000,-0.672,-1.643,-1.541,0.525,5.148000,-0.134,-0.559,-6.650,0.520,5.148000,-0.056,-0.208,-3.587,0.520,5.148000,1.175,0.090,2.493,0.520,5.148000,0.051,0.530,-2.181,0.525,5.148000,-0.886,1.096,0.593,0.525
5.151300,-1.590,-3.866,-0.974,0.525,5.151300,-0.940,-1.282,-0.691,0.525,5.151300,-1.238,-1.629,-0.081,0.520,5.151300,0.764,2.396,0.374,0.525,5.151300,0.930,2.234,-1.243,0.530,5.151300,0.755,2.186,0.032,0.525,5.151300,-0.994,0.252,1.663,0.525,5.151300,-0.823,0.300,0.046,0.525,5.151300,-1.717,-2.347,1.077,0.525,5.151300,0.422,0.808,-1.800,0.525,5.151300,-0.564,-0.286,-0.955,0.525,5.151300,-0.965,-0.349,0.232,0.525,5.151300,0.906,-0.276,1.214,0.525,5.151300,-0.085,0.872,-1.194,0.525,5.151300,1.106,1.922,0.730,0.525,5.151300,-1.028,-2.049,-1.341,0.530,5.151300,0.364,1.053,-1.897,0.530,5.151300,-0.838,-1.800,-1.468,0.530,5.151300,-0.657,-0.481,-0.965,0.525,5.151300,-1.160,-6.640,3.529,0.525,5.151300,-0.149,-0.716,-1.687,0.525,5.151300,-1.917,-2.674,1.502,0.520,5.151300,-1.419,-1.966,0.325,0.520,5.151300,0.183,0.720,-1.082,0.525,5.151300,-0.706,-1.707,-1.536,0.520,5.151300,-0.154,-0.618,-6.718,0.525,5.151300,-0.066,-0.222,-3.665,0.525,5.151300,1.136,-0.115,2.430,0.525,5.151300,0.071,0.540,-2.254,0.530,5.151300,-0.813,1.136,0.457,0.520
5.154600,-1.673,-3.939,-0.652,0.525,5.154600,-0.955,-1.311,-0.686,0.525,5.154600,-1.253,-1.619,-0.012,0.525,5.154600,0.823,2.366,0.457,0.525,5.154600,0.979,2.313,-1.150,0.530,5.154600,0.803,2.171,0.095,0.525,5.154600,-0.945,0.369,1.565,0.525,5.154600,-0.784,0.315,-0.051,0.525,5.154600,-1.736,-2.190,1.258,0.525,5.154600,0.432,0.867,-1.844,0.525,5.154600,-0.559,-0.320,-1.023,0.520,5.154600,-0.940,-0.320,0.168,0.530,5.154600,0.862,-0.354,1.131,0.525,5.154600,-0.051,0.872,-1.272,0.525,5.154600,1.136,1.844,0.823,0.520,5.154600,-1.062,-2.132,-1.267,0.525,5.154600,0.393,1.106,-1.937,0.525,5.154600,-0.877,-1.878,-1.433,0.525,5.154600,-0.647,-0.515,-1.023,0.525,5.154600,-1.350,-6.352,3.915,0.525,5.154600,-0.168,-0.725,-1.761,0.520,5.154600,-1.941,-2.449,1.736,0.525,5.154600,-1.438,-1.917,0.432,0.520,5.154600,0.198,0.735,-1.140,0.520,5.154600,-0.745,-1.775,-1.521,0.520,5.154600,-0.173,-0.686,-6.796,0.525,5.154600,-0.071,-0.237,-3.744,0.520,5.154600,1.087,-0.305,2.342,0.525,5.154600,0.085,0.549,-2.332,0.530,5.154600,-0.745,1.165,0.315,0.520
5.157900,-1.751,-3.973,-0.315,0.525,5.157900,-0.969,-1.346,-0.676,0.525,5.157900,-1.267,-1.604,0.046,0.525,5.157900,0.877,2.322,0.549,0.525,5.157900,1.028,2.376,-1.033,0.520,5.157900,0.857,2.156,0.168,0.525,5.157900,-0.891,0.471,1.458,0.525,5.157900,-0.740,0.320,-0.149,0.530,5.157900,-1.751,-2.015,1.419,0.525,5.157900,0.457,0.921,-1.883,0.520,5.157900,-0.549,-0.354,-1.092,0.530,5.157900,-0.916,-0.300,0.105,0.525,5.157900,0.818,-0.427,1.038,0.520,5.157900,-0.017,0.867,-1.341,0.520,5.157900,1.155,1.761,0.911,0.520,5.157900,-1.106,-2.205,-1.179,0.525,5.157900,0.418,1.155,-1.971,0.525,5.157900,-0.916,-1.956,-1.389,0.520,5.157900,-0.652,-0.559,-1.082,0.525,5.157900,-1.526,-5.995,4.335,0.525,5.157900,-0.188,-0.750,-1.829,0.520,5.157900,-1.951,-2.200,1.951,0.525,5.157900,-1.453,-1.849,0.535,0.525,5.157900,0.222,0.750,-1.204,0.525,5.157900,-0.784,-1.849,-1.507,0.520,5.157900,-0.193,-0.755,-6.864,0.525,5.157900,-0.076,-0.252,-3.822,0.530,5.157900,1.033,-0.486,2.254,0.530,5.157900,0.105,0.569,-2.396,0.525,5.157900,-0.672,1.184,0.188,0.530
5.161200,-1.834,-3.973,0.046,0.525,5.161200,-0.984,-1.385,-0.662,0.525,5.161200,-1.277,-1.590,0.105,0.530,5.161200,0.926,2.278,0.647,0.525,5.161200,1.077,2.444,-0.901,0.525,5.161200,0.901,2.137,0.247,0.525,5.161200,-0.842,0.564,1.346,0.525,5.161200,-0.706,0.315,-0.242,0.525,5.161200,-1.756,-1.824,1.560,0.525,5.161200,0.476,0.979,-1.917,0.520,5.161200,-0.545,-0.383,-1.160,0.525,5.161200,-0.891,-0.286,0.042,0.525,5.161200,0.774,-0.491,0.945,0.525,5.161200,0.012,0.877,-1.414,0.525,5.161200,1.175,1.673,0.994,0.525,5.161200,-1.145,-2.278,-1.082,0.520,5.161200,0.447,1.209,-1.995,0.525,5.161200,-0.955,-2.034,-1.336,0.520,5.161200,-0.642,-0.598,-1.136,0.525,5.161200,-1.678,-5.575,4.779,0.525,5.161200,-0.208,-0.769,-1.902,0.520,5.161200,-1.951,-1.922,2.137,0.530,5.161200,-1.468,-1.775,0.637,0.525,5.161200,0.242,0.774,-1.263,0.525,5.161200,-0.818,-1.917,-1.477,0.525,5.161200,-0.212,-0.838,-6.928,0.525,5.161200,-0.081,-0.271,-3.900,0.520,5.161200,0.974,-0.647,2.147,0.525,5.161200,0.125,0.584,-2.469,0.525,5.161200,-0.608,1.199,0.066,0.525
5.164500,-1.907,-3.924,0.422,0.525,5.164500,-0.999,-1.419,-0.642,0.525,5.164500,-1.292,-1.560,0.164,0.530,5.164500,0.974,2.215,0.740,0.525,5.164500,1.126,2.498,-0.764,0.525,5.164500,0.945,2.103,0.335,0.525,5.164500,-0.794,0.647,1.228,0.530,5.164500,-0.667,0.310,-0.339,0.525,5.164500,-1.751,-1.614,1.683,0.525,5.164500,0.491,1.043,-1.951,0.520,5.164500,-0.540,-0.422,-1.228,0.525,5.164500,-0.872,-0.281,-0.022,0.530,5.164500,0.725,-0.545,0.852,0.520,5.164500,0.046,0.882,-1.492,0.525,5.164500,1.194,1.580,1.072,0.525,5.164500,-1.184,-2.352,-0.969,0.525,5.164500,0.471,1.272,-2.024,0.525,5.164500,-0.994,-2.107,-1.267,0.525,5.164500,-0.647,-0.647,-1.189,0.525,5.164500,-1.810,-5.096,5.223,0.525,5.164500,-0.222,-0.794,-1.966,0.520,5.164500,-1.946,-1.629,2.278,0.525,5.164500,-1.477,-1.687,0.730,0.525,5.164500,0.261,0.799,-1.321,0.520,5.164500,-0.857,-1.995,-1.433,0.530,5.164500,-0.242,-0.921,-6.991,0.525,5.164500,-0.085,-0.295,-3.978,0.520,5.164500,0.911,-0.794,2.034,0.525,5.164500,0.134,0.608,-2.537,0.525,5.164500,-0.545,1.204,-0.051,0.525
5.167800,-1.980,-3.827,0.803,0.525,5.167800,-1.013,-1.448,-0.628,0.520,5.167800,-1.302,-1.531,0.222,0.525,5.167800,1.018,2.156,0.842,0.525,5.167800,1.179,2.547,-0.608,0.525,5.167800,0.984,2.068,0.422,0.525,5.167800,-0.735,0.716,1.116,0.525,5.167800,-0.632,0.300,-0.437,0.530,5.167800,-1.746,-1.399,1.780,0.525,5.167800,0.515,1.111,-1.976,0.520,5.167800,-0.540,-0.466,-1.292,0.530,5.167800,-0.852,-0.271,-0.090,0.530,5.167800,0.681,-0.584,0.750,0.520,5.167800,0.076,0.896,-1.556,0.520,5.167800,1.204,1.473,1.140,0.525,5.167800,-1.228,-2.415,-0.852,0.520,5.167800,0.501,1.336,-2.044,0.525,5.167800,-1.033,-2.186,-1.199,0.520,5.167800,-0.647,-0.691,-1.233,0.530,5.167800,-1.917,-4.564,5.668,0.530,5.167800,-0.247,-0.818,-2.034,0.520,5.167800,-1.927,-1.321,2.391,0.525,5.167800,-1.482,-1.595,0.813,0.525,5.167800,0.286,0.823,-1.375,0.520,5.167800,-0.901,-2.073,-1.385,0.525,5.167800,-0.261,-1.013,-7.055,0.525,5.167800,-0.095,-0.320,-4.056,0.520,5.167800,0.842,-0.921,1.922,0.525,5.167800,0.149,0.632,-2.611,0.525,5.167800,-0.481,1.204,-0.168,0.525
5.171100,-2.044,-3.670,1.184,0.525,5.171100,-1.033,-1.473,-0.598,0.525,5.171100,-1.306,-1.492,0.276,0.525,5.171100,1.053,2.073,0.945,0.525,5.171100,1.228,2.581,-0.447,0.520,5.171100,1.023,2.024,0.515,0.525,5.171100,-0.686,0.779,1.004,0.525,5.171100,-0.598,0.286,-0.530,0.525,5.171100,-1.726,-1.170,1.844,0.520,5.171100,0.540,1.179,-2.000,0.520,5.171100,-0.535,-0.505,-1.350,0.525,5.171100,-0.828,-0.266,-0.154,0.530,5.171100,0.632,-0.628,0.652,0.525,5.171100,0.110,0.901,-1.624,0.520,5.171100,1.214,1.360,1.204,0.525,5.171100,-1.272,-2.469,-0.720,0.525,5.171100,0.530,1.404,-2.054,0.525,5.171100,-1.077,-2.259,-1.111,0.520,5.171100,-0.652,-0.740,-1.287,0.525,5.171100,-2.000,-3.983,6.083,0.530,5.171100,-0.266,-0.852,-2.098,0.520,5.171100,-1.902,-1.009,2.454,0.530,5.171100,-1.482,-1.492,0.886,0.525,5.171100,0.300,0.852,-1.433,0.520,5.171100,-0.950,-2.147,-1.321,0.525,5.171100,-0.295,-1.121,-7.104,0.525,5.171100,-0.100,-0.344,-4.134,0.520,5.171100,0.779,-1.033,1.795,0.525,5.171100,0.173,0.662,-2.674,0.525,5.171100,-0.422,1.204,-0.271,0.525
5.174400,-2.107,-3.465,1.556,0.525,5.174400,-1.053,-1.507,-0.574,0.525,5.174400,-1.311,-1.443,0.335,0.525,5.174400,1.092,1.995,1.043,0.520,5.174400,1.282,2.601,-0.276,0.520,5.174400,1.057,1.971,0.608,0.525,5.174400,-0.632,0.828,0.891,0.525,5.174400,-0.564,0.276,-0.623,0.520,5.174400,-1.702,-0.940,1.888,0.520,5.174400,0.564,1.253,-2.020,0.520,5.174400,-0.535,-0.549,-1.414,0.520,5.174400,-0.808,-0.271,-0.217,0.525,5.174400,0.589,-0.652,0.549,0.520,5.174400,0.134,0.921,-1.692,0.525,5.174400,1.214,1.238,1.258,0.525,5.174400,-1.316,-2.513,-0.579,0.525,5.174400,0.564,1.477,-2.059,0.525,5.174400,-1.121,-2.322,-1.013,0.520,5.174400,-0.652,-0.789,-1.336,0.525,5.174400,-2.063,-3.368,6.459,0.525,5.174400,-0.291,-0.886,-2.156,0.520,5.174400,-1.868,-0.696,2.474,0.530,5.174400,-1.482,-1.385,0.950,0.530,5.174400,0.325,0.882,-1.482,0.520,5.174400,-0.989,-2.230,-1.253,0.525,5.174400,-0.325,-1.238,-7.158,0.525,5.174400,-0.110,-0.379,-4.212,0.520,5.174400,0.711,-1.131,1.678,0.525,5.174400,0.188,0.696,-2.737,0.530,5.174400,-0.359,1.199,-0.374,0.525
5.177700,-2.147,-3.201,1.917,0.530,5.177700,-1.067,-1.541,-0.535,0.520,5.177700,-1.311,-1.394,0.379,0.525,5.177700,1.126,1.893,1.140,0.520,5.177700,1.331,2.606,-0.090,0.525,5.177700,1.087,1.912,0.701,0.525,5.177700,-0.584,0.872,0.779,0.525,5.177700,-0.540,0.256,-0.711,0.525,5.177700,-1.673,-0.716,1.902,0.520,5.177700,0.589,1.331,-2.029,0.520,5.177700,-0.535,-0.593,-1.477,0.520,5.177700,-0.794,-0.271,-0.286,0.525,5.177700,0.545,-0.681,0.457,0.525,5.177700,0.164,0.940,-1.751,0.525,5.177700,1.209,1.116,1.302,0.525,5.177700,-1.360,-2.542,-0.427,0.525,5.177700,0.603,1.556,-2.054,0.525,5.177700,-1.170,-2.391,-0.906,0.525,5.177700,-0.657,-0.838,-1.375,0.525,5.177700,-2.098,-2.718,6.767,0.525,5.177700,-0.310,-0.926,-2.220,0.525,5.177700,-1.819,-0.388,2.464,0.525,5.177700,-1.482,-1.272,1.004,0.525,5.177700,0.344,0.916,-1.531,0.520,5.177700,-1.038,-2.298,-1.170,0.525,5.177700,-0.359,-1.360,-7.201,0.525,5.177700,-0.120,-0.408,-4.291,0.520,5.177700,0.647,-1.219,1.556,0.525,5.177700,0.208,0.725,-2.801,0.525,5.177700,-0.305,1.199,-0.476,0.525
5.181000,-2.181,-2.889,2.249,0.525,5.181000,-1.087,-1.560,-0.496,0.530,5.181000,-1.316,-1.346,0.418,0.525,5.181000,1.155,1.785,1.233,0.520,5.181000,1.370,2.591,0.095,0.520,5.181000,1.116,1.844,0.794,0.525,5.181000,-0.520,0.906,0.667,0.525,5.181000,-0.510,0.242,-0.799,0.525,5.181000,-1.634,-0.491,1.888,0.525,5.181000,0.623,1.409,-2.029,0.520,5.181000,-0.540,-0.637,-1.531,0.525,5.181000,-0.774,-0.281,-0.354,0.530,5.181000,0.501,-0.696,0.359,0.525,5.181000,0.188,0.960,-1.805,0.525,5.181000,1.204,0.989,1.331,0.525,5.181000,-1.404,-2.562,-0.271,0.520,5.181000,0.637,1.639,-2.039,0.530,5.181000,-1.209,-2.440,-0.784,0.525,5.181000,-0.667,-0.896,-1.414,0.525,5.181000,-2.107,-2.059,7.001,0.525,5.181000,-0.330,-0.969,-2.278,0.525,5.181000,-1.766,-0.095,2.410,0.525,5.181000,-1.473,-1.150,1.048,0.530,5.181000,0.364,0.955,-1.580,0.520,5.181000,-1.087,-2.366,-1.072,0.525,5.181000,-0.398,-1.497,-7.241,0.520,5.181000,-0.134,-0.442,-4.364,0.520,5.181000,0.579,-1.287,1.443,0.530,5.181000,0.222,0.774,-2.860,0.525,5.181000,-0.252,1.189,-0.569,0.525
5.184300,-2.200,-2.537,2.547,0.525,5.184300,-1.106,-1.590,-0.457,0.530,5.184300,-1.321,-1.287,0.462,0.525,5.184300,1.175,1.668,1.316,0.520,5.184300,1.414,2.557,0.291,0.520,5.184300,1.140,1.766,0.882,0.525,5.184300,-0.471,0.935,0.559,0.525,5.184300,-0.476,0.222,-0.891,0.520,5.184300,-1.585,-0.276,1.849,0.525,5.184300,0.647,1.497,-2.024,0.525,5.184300,-0.540,-0.691,-1.590,0.520,5.184300,-0.755,-0.291,-0.422,0.525,5.184300,0.457,-0.706,0.261,0.520,5.184300,0.217,0.989,-1.863,0.525,5.184300,1.194,0.862,1.355,0.525,5.184300,-1.448,-2.567,-0.100,0.525,5.184300,0.672,1.722,-2.024,0.525,5.184300,-1.258,-2.493,-0.652,0.520,5.184300,-0.676,-0.960,-1.453,0.520,5.184300,-2.088,-1.389,7.153,0.525,5.184300,-0.359,-1.018,-2.332,0.525,5.184300,-1.697,0.188,2.322,0.525,5.184300,-1.458,-1.028,1.082,0.525,5.184300,0.388,0.999,-1.624,0.525,5.184300,-1.131,-2.435,-0.965,0.525,5.184300,-0.442,-1.648,-7.270,0.520,5.184300,-0.149,-0.481,-4.442,0.515,5.184300,0.505,-1.346,1.326,0.520,5.184300,0.247,0.818,-2.918,0.520,5.184300,-0.198,1.184,-0.657,0.525
5.187600,-2.205,-2.147,2.791,0.525,5.187600,-1.121,-1.604,-0.413,0.525,5.187600,-1.316,-1.228,0.491,0.520,5.187600,1.184,1.546,1.394,0.520,5.187600,1.458,2.503,0.486,0.520,5.187600,1.160,1.678,0.965,0.525,5.187600,-0.418,0.955,0.457,0.525,5.187600,-0.452,0.198,-0.974,0.525,5.187600,-1.536,-0.071,1.780,0.525,5.187600,0.681,1.585,-2.015,0.525,5.187600,-0.545,-0.745,-1.643,0.520,5.187600,-0.740,-0.305,-0.486,0.520,5.187600,0.413,-0.716,0.173,0.530,5.187600,0.242,1.023,-1.912,0.525,5.187600,1.179,0.740,1.365,0.530,5.187600,-1.482,-2.552,0.071,0.525,5.187600,0.711,1.814,-1.990,0.530,5.187600,-1.302,-2.532,-0.515,0.520,5.187600,-0.691,-1.013,-1.487,0.525,5.187600,-2.049,-0.735,7.211,0.525,5.187600,-0.379,-1.072,-2.381,0.520,5.187600,-1.619,0.442,2.205,0.525,5.187600,-1.443,-0.911,1.092,0.525,5.187600,0.413,1.038,-1.663,0.520,5.187600,-1.184,-2.498,-0.847,0.525,5.187600,-0.486,-1.810,-7.284,0.520,5.187600,-0.159,-0.520,-4.510,0.520,5.187600,0.437,-1.394,1.219,0.525,5.187600,0.271,0.867,-2.972,0.520,5.187600,-0.154,1.179,-0.740,0.520
5.190900,-2.195,-1.736,2.987,0.525,5.190900,-1.140,-1.624,-0.369,0.525,5.190900,-1.311,-1.170,0.520,0.525,5.190900,1.194,1.409,1.463,0.520,5.190900,1.492,2.425,0.686,0.525,5.190900,1.179,1.580,1.048,0.525,5.190900,-0.374,0.974,0.354,0.530,5.190900,-0.432,0.168,-1.062,0.525,5.190900,-1.482,0.115,1.702,0.525,5.190900,0.716,1.678,-1.990,0.525,5.190900,-0.554,-0.799,-1.692,0.525,5.190900,-0.725,-0.315,-0.554,0.525,5.190900,0.374,-0.720,0.071,0.525,5.190900,0.271,1.053,-1.966,0.525,5.190900,1.160,0.613,1.360,0.530,5.190900,-1.526,-2.523,0.247,0.525,5.190900,0.750,1.912,-1.951,0.525,5.190900,-1.350,-2.557,-0.359,0.525,5.190900,-0.701,-1.082,-1.516,0.525,5.190900,-1.985,-0.090,7.182,0.520,5.190900,-0.408,-1.131,-2.430,0.525,5.190900,-1.541,0.676,2.068,0.525,5.190900,-1.424,-0.794,1.096,0.525,5.190900,0.437,1.082,-1.697,0.525,5.190900,-1.233,-2.552,-0.716,0.525,5.190900,-0.535,-1.990,-7.284,0.520,5.190900,-0.168,-0.569,-4.589,0.520,5.190900,0.369,-1.429,1.111,0.525,5.190900,0.291,0.921,-3.021,0.520,5.190900,-0.105,1.175,-0.823,0.525
5.194200,-2.171,-1.311,3.118,0.530,5.194200,-1.155,-1.639,-0.315,0.525,5.194200,-1.302,-1.106,0.540,0.520,5.194200,1.204,1.277,1.521,0.520,5.194200,1.526,2.327,0.877,0.520,5.194200,1.199,1.477,1.121,0.520,5.194200,-0.325,0.989,0.256,0.530,5.194200,-0.408,0.144,-1.150,0.525,5.194200,-1.419,0.286,1.595,0.525,5.194200,0.755,1.770,-1.956,0.525,5.194200,-0.564,-0.857,-1.746,0.520,5.194200,-0.706,-0.339,-0.623,0.520,5.194200,0.330,-0.725,-0.017,0.525,5.194200,0.300,1.087,-2.010,0.530,5.194200,1.140,0.491,1.341,0.530,5.194200,-1.556,-2.469,0.422,0.525,5.194200,0.799,2.010,-1.897,0.525,5.194200,-1.389,-2.571,-0.203,0.525,5.194200,-0.716,-1.140,-1.541,0.525,5.194200,-1.907,0.520,7.070,0.525,5.194200,-0.437,-1.199,-2.469,0.525,5.194200,-1.453,0.891,1.907,0.525,5.194200,-1.394,-0.676,1.077,0.530,5.194200,0.457,1.136,-1.731,0.525,5.194200,-1.282,-2.591,-0.574,0.530,5.194200,-0.589,-2.186,-7.270,0.520,5.194200,-0.183,-0.623,-4.662,0.525,5.194200,0.300,-1.453,1.009,0.520,5.194200,0.320,0.979,-3.070,0.520,5.194200,-0.056,1.179,-0.896,0.525
5.197500,-2.132,-0.877,3.197,0.525,5.197500,-1.175,-1.648,-0.256,0.525,5.197500,-1.297,-1.038,0.554,0.520,5.197500,1.199,1.131,1.560,0.520,5.197500,1.556,2.205,1.067,0.525,5.197500,1.199,1.365,1.175,0.520,5.197500,-0.276,0.994,0.168,0.525,5.197500,-0.393,0.120,-1.238,0.520,5.197500,-1.355,0.447,1.487,0.525,5.197500,0.789,1.868,-1.917,0.525,5.197500,-0.579,-0.916,-1.785,0.525,5.197500,-0.696,-0.359,-0.686,0.520,5.197500,0.295,-0.720,-0.105,0.525,5.197500,0.330,1.136,-2.049,0.525,5.197500,1.116,0.374,1.316,0.525,5.197500,-1.590,-2.391,0.598,0.525,5.197500,0.842,2.112,-1.829,0.525,5.197500,-1.433,-2.571,-0.037,0.525,5.197500,-0.730,-1.214,-1.560,0.525,5.197500,-1.805,1.106,6.894,0.525,5.197500,-0.466,-1.272,-2.508,0.520,5.197500,-1.370,1.072,1.741,0.525,5.197500,-1.365,-0.559,1.062,0.530,5.197500,0.491,1.189,-1.756,0.525,5.197500,-1.331,-2.630,-0.418,0.530,5.197500,-0.657,-2.400,-7.241,0.520,5.197500,-0.198,-0.676,-4.730,0.525,5.197500,0.247,-1.473,0.916,0.525,5.197500,0.344,1.043,-3.114,0.520,5.197500,-0.012,1.175,-0.969,0.525
5.200800,-2.078,-0.447,3.206,0.520,5.200800,-1.194,-1.648,-0.203,0.525,5.200800,-1.287,-0.974,0.559,0.525,5.200800,1.199,0.989,1.590,0.525,5.200800,1.570,2.059,1.243,0.530,5.200800,1.209,1.253,1.238,0.520,5.200800,-0.232,1.004,0.081,0.525,5.200800,-0.374,0.095,-1.321,0.520,5.200800,-1.287,0.589,1.355,0.525,5.200800,0.828,1.966,-1.863,0.525,5.200800,-0.589,-0.979,-1.824,0.520,5.200800,-0.681,-0.383,-0.750,0.520,5.200800,0.256,-0.720,-0.188,0.525,5.200800,0.364,1.184,-2.093,0.525,5.200800,1.082,0.266,1.277,0.520,5.200800,-1.624,-2.303,0.769,0.520,5.200800,0.891,2.205,-1.751,0.520,5.200800,-1.477,-2.547,0.139,0.525,5.200800,-0.750,-1.287,-1.575,0.525,5.200800,-1.692,1.653,6.659,0.525,5.200800,-0.496,-1.346,-2.542,0.525,5.200800,-1.277,1.228,1.565,0.520,5.200800,-1.341,-0.452,1.018,0.525,5.200800,0.510,1.248,-1.780,0.525,5.200800,-1.375,-2.640,-0.256,0.525,5.200800,-0.720,-2.640,-7.187,0.520,5.200800,-0.222,-0.740,-4.803,0.525,5.200800,0.183,-1.487,0.818,0.520,5.200800,0.369,1.111,-3.162,0.520,5.200800,0.032,1.179,-1.033,0.520
5.204100,-2.010,-0.037,3.158,0.525,5.204100,-1.209,-1.648,-0.144,0.525,5.204100,-1.272,-0.911,0.564,0.520,5.204100,1.184,0.842,1.609,0.525,5.204100,1.590,1.897,1.404,0.520,5.204100,1.209,1.136,1.277,0.525,5.204100,-0.183,1.009,-0.007,0.525,5.204100,-0.359,0.066,-1.399,0.520,5.204100,-1.214,0.716,1.219,0.525,5.204100,0.872,2.063,-1.795,0.525,5.204100,-0.603,-1.048,-1.863,0.525,5.204100,-0.672,-0.413,-0.818,0.520,5.204100,0.222,-0.716,-0.276,0.525,5.204100,0.393,1.233,-2.122,0.525,5.204100,1.053,0.164,1.228,0.525,5.204100,-1.643,-2.190,0.940,0.525,5.204100,0.940,2.313,-1.653,0.525,5.204100,-1.516,-2.508,0.305,0.525,5.204100,-0.769,-1.350,-1.585,0.520,5.204100,-1.556,2.147,6.400,0.520,5.204100,-0.525,-1.424,-2.567,0.525,5.204100,-1.179,1.365,1.385,0.520,5.204100,-1.302,-0.344,0.974,0.525,5.204100,0.540,1.311,-1.790,0.525,5.204100,-1.424,-2.645,-0.090,0.525,5.204100,-0.794,-2.894,-7.114,0.520,5.204100,-0.242,-0.803,-4.867,0.520,5.204100,0.125,-1.492,0.735,0.525,5.204100,0.398,1.189,-3.197,0.515,5.204100,0.071,1.184,-1.101,0.520
5.207400,-1.932,0.359,3.060,0.525,5.207400,-1.223,-1.643,-0.085,0.520,5.207400,-1.258,-0.847,0.559,0.520,5.207400,1.170,0.696,1.609,0.520,5.207400,1.595,1.717,1.551,0.525,5.207400,1.204,1.009,1.311,0.520,5.207400,-0.139,1.009,-0.090,0.520,5.207400,-0.339,0.042,-1.482,0.520,5.207400,-1.150,0.818,1.087,0.525,5.207400,0.916,2.166,-1.717,0.525,5.207400,-0.623,-1.121,-1.897,0.525,5.207400,-0.662,-0.447,-0.877,0.525,5.207400,0.188,-0.706,-0.359,0.525,5.207400,0.418,1.297,-2.151,0.520,5.207400,1.018,0.066,1.170,0.520,5.207400,-1.658,-2.059,1.092,0.525,5.207400,0.994,2.415,-1.546,0.520,5.207400,-1.551,-2.454,0.491,0.525,5.207400,-0.789,-1.429,-1.585,0.520,5.207400,-1.419,2.591,6.117,0.520,5.207400,-0.564,-1.516,-2.586,0.525,5.207400,-1.092,1.477,1.204,0.520,5.207400,-1.267,-0.252,0.916,0.525,5.207400,0.564,1.375,-1.800,0.525,5.207400,-1.468,-2.625,0.085,0.525,5.207400,-0.877,-3.172,-7.006,0.520,5.207400,-0.261,-0.877,-4.930,0.525,5.207400,0.066,-1.497,0.662,0.520,5.207400,0.432,1.277,-3.226,0.525,5.207400,0.115,1.194,-1.155,0.520
